E10,"Blumenfeld Counter-Gambit: Accepted","4f3Jwh794RTCG1EraNynk3fXRcqt2vy3NYGJFFwAkpgL"
E11,"Bogo-Indian Defence: Monticelli trap","CveYD7BY97CQ41anL958NNH5qEGL8uqUMMqdgcNrAAvZ"
E12,"Queen's Indian Defence: 4.Nc3,  Botvinnik Variation","D1DHHB1EoE8z5bxhNuWcYbZuXUbL7F5qo4Xy8C2EXXmS"
E13,"Queen's Indian Defence: 4.Nc3,  Main line","Ew1Dzh9hsiX2WinyXxxJUMpXKiEsksyUsW1dAMsmNJaA"
E14,"Queen's Indian Defence: Averbakh Variation","J9U5EAFWmNfCNFhbYiS5WBP2qvhP4QUCBYhLUvdSonXF"
E15,"Queen's Indian Defence: Rubinstein Variation","5LPeWYUtF7C73sWLAPK4i9vbdthenKRX9xi64FmhGg8t"
E16,"Queen's Indian Defence: Riumin Variation","BAbkxixCCr6pyW9GmspkskZwRAdMHBS9fRsvpXPHYPcH"
E17,"Queen's Indian Defence: Opovcensky Variation","6wa7kT9tXBr1spuETY9VoihzVCC6SciaHWaT6Tj3H7gK"
E18,"Queen's Indian Defence: old Main line,  7.Nc3","43mHF96CQzQQD4ye4R6S615fpfrYrP7yKYGZWZ5kZspU"
E19,"Queen's Indian Defence: old Main line,  9.Qxc3","2vven6EEDNCF1TaoLkgUUkq4x1ur6GT1LbTqvqZTshuH"
E20,"Nimzo-Indian Defence: Mikenas Attack","rtBkocVXDxxAhNV8YCS7BscotUQhw53JJEaDSacmK1U"
E21,"Nimzo-Indian Defence: three Knights,  Euwe Variation","FyhJbhiFc97hCKpsYfzHYyR9q2pQJY9YxPCP6gXiAw13"
E22,"Nimzo-Indian Defence: Spielmann Variation","9xe9kT87RL6jDK93Hba3py54tKZRGnoiVvXvFZWYXC8J"
E23,"Nimzo-Indian Defence: Spielmann,  Staahlberg Variation","E2jm38hN9EqbNHf1fwce3whkLdBiKB7F4wtxTro7QJUR"
E25,"Nimzo-Indian Defence: Saemisch Variation","Gfvpuk9Ai9qeCv9i4i9XkmnDZY3o2STXyE2H7pP6dtxw"
E24,"Nimzo-Indian Defence: Saemisch,  Botvinnik Variation","2x6iceBFPuZ4GWH3wrkkPGRRyqLK9ELtworyRCMc2zWs"
E25,"Nimzo-Indian Defence: Saemisch,  Romanovsky Variation","HQFhsECaJcsSyZaaP24mW39QmA8AtzTrbqY3V5AD6Dzb"
E29,"Nimzo-Indian Defence: Saemisch,  Capablanca Variation","HCd2r6MV5JJDcFUShYdvNN3k7aYfxAJ2K2J65G7SabGm"
E30,"Nimzo-Indian Defence: Leningrad,  ...b5 Gambit","BkxS55PFajm72fBzBKTf6VVtFz22X1ntAVKeNzTruhG4"
E31,"Nimzo-Indian Defence: Leningrad,  Main line","EYs4ZbzRB4uXSZGf3rxq4z6bJA9HGQWNyipbhVtbz9Vo"
E32,"Nimzo-Indian Defence: Classical,  Adorjan Gambit","DzRtstRArDrJoUHZzH28nJiNQ5rADwSuKdKgS1tYvjQA"
E33,"Nimzo-Indian Defence: Classical,  Milner-Barry (Zurich) Variation","GWfrN818EnjTN8WzWwvZKeDnGP31xWWbYTTgokL5wkpx"
E34,"Nimzo-Indian Defence: Classical,  Noa Variation","CPfKTB291cZLxiqj5iVnRSaoxtdfpSqxbo6QVcqJkWHT"
E35,"Nimzo-Indian Defence: Classical,  Noa Variation,  5.cd ed","4jiFa9Bm66JhGYmSzbdH395tSfFCJ8UXxvs9aFEjRy6k"
E36,"Nimzo-Indian Defence: Classical,  Botvinnik Variation","DkLHZsYvp3HLMqQdxujBg9i72U8qDThMnQmPGjBHBMMx"
E37,"Nimzo-Indian Defence: Classical,  San Remo Variation","8M3phChGQskZDkq3MYNgGiq4kgSoVi116WEYQKGG9uqC"
E38,"Nimzo-Indian Defence: Classical,  4...c5","6RZk8QBtzWwqii1J3AXe8saDC5G6KCgdf9RrCfAXQq6z"
E39,"Nimzo-Indian Defence: Classical,  Pirc Variation","4WDp6nSSGxiTYYFz6KfX4VBpaPmBPsa6Qz8vcEaMnbTE"
E40,"Nimzo-Indian Defence: 4.e3,  Taimanov Variation","HUrFWRSCvto5AaTjFRJgcarXHeULkneoHUdt3NEmj2ij"
E41,"Nimzo-Indian Defence: e3,  Huebner Variation","EuKpVDVabzXLtni5wdjA3naAgKtzXuJCC2jLaVRwneSo"
E42,"Nimzo-Indian Defence: 4.e3 c5,  5.Ne2 (Rubinstein)","BGjM1k6xM9vQAtz9iy6SKTJP8sWEipJ2WbeWRNHj2C9"
E43,"Nimzo-Indian Defence: Fischer Variation","GukNBBcAfe1pPYeP3y8QkyfXenr8Cs9hhTNdjBezA67f"
E44,"Nimzo-Indian Defence: Fischer Variation,  5.Ne2","BAmRwLn9DBMfJQ2Vos58NNxmCafrMN7s9oyir3TmbQyT"
E45,"Nimzo-Indian Defence: 4.e3,  Bronstein Variation","4PKaeotZYLzPLDpgYE6pWmPpp8Smju8CktE6ShBkKmE5"
E46,"Nimzo-Indian Defence: Simagin Variation","3BHiXwxAZzrkKTnKEF8taWCP95jEMvkJnRDKHpETNMLo"
E47,"Nimzo-Indian Defence: 4.e3 O-O,  5.Bd3","Dq7M6wPdGA3AKAf8jGpMXiTzURJfgbkdetVjhiVgX2Vg"
E48,"Nimzo-Indian Defence: 4.e3 O-O,  5.Bd3 d5","4TvWhhSG6aZvEoSu36qSK6mzDkNbom832VuPMBZQ85fE"
E49,"Nimzo-Indian Defence: 4.e3,  Botvinnik System","G5a5NPPxP8smphUAgYDCgPhuWcLvF3Acu4TWVr4xajR7"
E50,"Nimzo-Indian Defence: 4.e3 e8g8,  5.Nf3,  Without ...d5","EUaWRvc2HQDSE4AUKdHfKtqbr97k2XPTN9uRW42wr87u"
E51,"Nimzo-Indian Defence: 4.e3,  Ragozin Variation","GpdMe8WzoD8GLc9QLcZUyaVZSn4zkf22x8QtAvcwUZgN"
E52,"Nimzo-Indian Defence: 4.e3,  Main line With ...b6","6Mc5iuxPk9TUSzhEKyFwqJhbZfay8d75sB6WJ2fEvWDT"
E53,"Nimzo-Indian Defence: 4.e3,  Gligoric System With 7...Nbd7","79kzYTnZrN9hhNxvgSXYTcRWzqrXLWcjddDQNHLJPB73"
E54,"Nimzo-Indian Defence: 4.e3,  Gligoric System,  Smyslov Variation","GriDWSnYC2aNQqYVfAbZQN6RhDh4G6aVwbek216WK53q"
E55,"Nimzo-Indian Defence: 4.e3,  Gligoric System,  Bronstein Variation","5isP2u3E68VaU2nVeMrbDVHZeWjbFnpuM6avmTJfhfdm"
E56,"Nimzo-Indian Defence: 4.e3,  Main line With 7...Nc6","2nwUUXwGZBajCS75Zycrz2F6ckZbepD7bBe8VKhuHvnC"
E57,"Nimzo-Indian Defence: 4.e3,  Main line With 8...dc and 9...cd","2qEJXDG8w6J32NTiV8UBxPe1MxncAmrSMUG5Q5XEizQC"
E58,"Nimzo-Indian Defence: 4.e3,  Main line With 8...Bxc3","9zHxdNceBtkxb9rp8ET7zG4cV5qnELaUc7xUqkbsaqeG"
E59,"Nimzo-Indian Defence: 4.e3,  Main line","AubEavqaUs9mg8YvmRm6gXHXLsf81di4vFwvUJVfU1gF"
E60,"King's Indian Defence: 3.g3,  Counterthrust Variation","23cmoecyi8cYRj7D5a4U4dt1NLUYfbgRWibEKNQmzkZ6"
E61,"King's Indian Defence: Smyslov System","HhsASds4CvbdwRE2DZkBFh6zytUZxGAnNSvE69Wt4Lac"
E62,"King's Indian Defence: Fianchetto,  lesser Simagin (Spassky) Variation","6t5NJ5CEX9MxZZhyUqeQH7tHTwNEVfMxfJePAGcpSEra"
E63,"King's Indian Defence: Fianchetto,  Panno Variation","69gaZQfkJYEr8YA7J1X2HUWvp3toWN49bFoAjztvW4Ej"
E64,"King's Indian Defence: Fianchetto,  Yugoslav System","DZErCkFGGoweoN7b8CpzjcY44aJZvg36zEBmdD6Lb8Nb"
E65,"King's Indian Defence: Fianchetto,  Yugoslav System,  7.O-O","BEvCFgu1YmRZ6sYaG3UAXz3rQuEs1otNvuUqvLabuKht"
E66,"King's Indian Defence: Fianchetto,  Yugoslav Panno","7FxDG8umRcJV9oB279qgpYUKLjYBdfATQayZzBTEkLUz"
E67,"King's Indian Defence: Fianchetto,  Classical Variation","E1A61AshnkRMLL42rSueGB1sWdQHNPduaLMRw1WBtC6d"
E68,"King's Indian Defence: Fianchetto,  Classical Variation,  8.e4","JDVe3eLnRHybjWFrGEbYP33Ao6zNCggHZZNEGH3zN4fk"
E69,"King's Indian Defence: Fianchetto,  Classical Main line","91tG9sFUUGBErbDuBvWt4EPVKVFEmY1MzHxqvZUfFi6X"
E70,"King's Indian Defence: Kramer System","3GEGRpEVa2uvewRf9UcDSYMVL2U36whHjcmhTjMXp3N2"
E71,"King's Indian Defence: Makagonov System (5.h3)","8gB1C3v1nG1K9xJbYAvpcRkGsVYZ3o5UsohE3GyQo7cZ"
E72,"King's Indian Defence: Pomar System","8KVHmLUjeZBWoLLxeboHc9KVkERbyqqxGP9vT4R9MrFQ"
E73,"King's Indian Defence: Semi-Averbakh System","7Cf3TJYsHDpEyNgGMNdjj9PoGa5Rdab67Hm4CGCjC37E"
E74,"King's Indian Defence: Averbakh System,  6...c5","GXrwo5Sor7isuRvBp9g7zAMJDGjzpHygL5sVVWuhAdqc"
E75,"King's Indian Defence: Averbakh System,  Main line","Hz41thyt5wmBN1fmQQnEgbtkY3MsJcv5GzsQq79ZSCx4"
E77,"King's Indian Defence: Four Pawns Attack","CwuhSk7BQzPrqhF1ZRxcGcwNXLh3mvC2SvxdaNDchQaV"
E77,"King's Indian Defence: Six Pawns Attack","WzWJVMwTXVLA7DZCK7qtcVGAfZ1B6KiYC9ZsbMb7BvB"
E78,"King's Indian Defence: Four Pawns Attack,  With Be2 and Nf3","9NoGc8jrT691viFE2EWDH2mvHwVL6qJYAqz6qD2FuFi5"
E79,"King's Indian Defence: Four Pawns Attack,  Main line","59mTqeBihB6Byrw9x4oqSw7eG56ftx2wz696F2j1ZEnr"
E80,"King's Indian Defence: Saemisch Variation","BHtprmzPSCZSHGirL3cKTup6tCwsUoGPtAnm4yRyZbYc"
E81,"King's Indian Defence: Saemisch,  Byrne Variation","9gujRd9NgMgHdfWbYH4vk95gVugLxMC7MtTmnGt8LYNA"
E82,"King's Indian Defence: Saemisch,  double Fianchetto Variation","7oZ3ALWLukvG7RYv5TiiUmuowUSJrQABL8S9u8Y8VhEw"
E83,"King's Indian Defence: Saemisch,  Ruban Variation","4UQeHyyANfbsEkLyxuUWtEVjjma1X3BezQdAvgEkMHpa"
E84,"King's Indian Defence: Saemisch,  Panno Main line","CdwFd3tWWvaMCQSvw21PTi4N4CS9D41TTBSquVeFGHh9"
E85,"King's Indian Defence: Saemisch,  Orthodox Variation","7oL7apYbvq5VMssrDqn5w1H6a1n5tqL8D3BaEAd9BC5K"
E86,"King's Indian Defence: Saemisch,  Orthodox,  7.Nge2 c6","CXwmGVGQnJ2XkHD4YxtEAM8rMtASb3KzwdaKeLT3dzRH"
E87,"King's Indian Defence: Saemisch,  Orthodox,  Bronstein Variation","3h1L4WqJ5EW5ZF3iMeisq82w9xXGrEFS4rugD3Mw2H9g"
E88,"King's Indian Defence: Saemisch,  Orthodox,  7.d5 c6","8HhQW5qScYpv6Ws75ziQY3HbuchTF8zFCkYgt8KDgP4T"
E89,"King's Indian Defence: Saemisch,  Orthodox Main line","kkCxTeUosXNkqFvsJTo9AeiWGm4YEchN5tm8BTDLMtJ"
E90,"King's Indian Defence: Larsen Variation","12A3888uvXeD91RwfNjjgDbaomwZzWnVG98PL9UGHqBX"
E91,"King's Indian Defence: Kazakh Variation","hCMBcvr3mRc86MuD9FDRYSLwJFvTpHCTSNNMD9gr9oh"
E92,"King's Indian Defence: Petrosian System,  Stein Variation","6dfsTRTZM1M2iZV3oqJVfFf5XKMqArf1AErCxdFhWfkW"
E93,"King's Indian Defence: Petrosian System,  Keres Variation","EQiSTv7voStwnyyR7uwYsivfa55CXoMy1evRnWcRNDEs"
E94,"King's Indian Defence: orthodox,  7...Nbd7","4dVNUVEBSsvb8ijeVGdHrgvSGM2qpBqn17btu4JNRbzQ"
E95,"King's Indian Defence: orthodox,  7...Nbd7,  8.Re1","2cQ9nhibBJj4FTmYx1ih8QUSjGyb89Cjh6gn7tU97toy"
E96,"King's Indian Defence: orthodox,  7...Nbd7,  Main line","2SiNJcaH3xPoxNTNvXkd87q83ad6HkrWvWrnSsA8235r"
E97,"King's Indian Defence: orthodox,  Aronin-Taimanov,  bayonet Attack","2mnLdv2634QLmLhcruEtrZhotLLcQEv74XWCX1oDrt15"
E98,"King's Indian Defence: orthodox,  Aronin-Taimanov,  9.Ne1","EZUtoHf84bGsBBJ5egqbQAE7TwU8xVPGNcKPdNG8UJ7K"
E99,"King's Indian Defence: orthodox,  Aronin-Taimanov,  Benko Attack","HvmmATFS6og1S69KfEUBSkD6HEKufJsp3NdSjDqKwT5t"
Z01,"Bongcloud Attack","GednYhVs6NRGsvNX9i1F6whnpQEUcHFXtpMKS4K9dBGQ"
Z02,"Botez Gambit","4PfdwMwRz8WFVSMd8mSW8CB9KerPUWC6Mjn25D2gZzqW"
Z03,"Grob Attack","2Munupc7qcBpzd3Mhd8irge44xSS9AvCddHuuEfzjxn1"
Z04,"Ware Opening","9Vz1bnBJ9fSWkGfWQcgzLJNXrXW8x55pLtfQpa2F4qQh"
Z05,"Crab Opening","VwDJopNV4iTBjzuS8fnPh77xPumny9eN6wyzqXV6eXu"
Z06,"Jerome Gambit","GcBVzUt99iNkSLAMndni3hWhMRY1XbDB1TBkucpC6xza"
Z07,"Englund Gambit Trap","Cuy5VHJ5VrG6VvZ8FFvkDuB4vgj9fFs6iFtF257Yi6t8"
Z08,"St. George Defence","GNkJkyfeoXMptkTD7xM7DzyTYVQ9PrFYK2gTvG9tYDmW"
Z09,"Dracula–Frankenstein","J7Y2GY3oSgYnXyGbBDpn3rTrtzfDxX7VSYyrodB6udyd"
Z10,"Bongcloud Counter-Gambit","J4xh7QgXAUyUsnGU2nfXFL2LvPwUPGN8xBfJnH8sm9Dj"
A00,"Amar Opening: Gambit","gXVKZsBGEAFa6F4tFETZHUWTbwN2PFKQyCfX812wfYw"
A01,"Nimzovich-Larsen Attack: Indian Variation","DN4BfjFnZVn1Mh7mixjh7haLY69qAeMyQAJDYMJes8pM"
